시각,연도,TF,진입가,저항_있나,SLtop_bp,SLmean_bp,SLbot_bp,저항두께_bp,SLmean_달러,지지_있나,TPtop_bp,TPmean_bp,TPbot_bp,지지두께_bp,TPtop_달러
2023-06-08 05:00,2023,5,26394.8,있음,14.9,7.6,0.2,14.7,19.95,있음,1.9,15.1,28.3,26.5,4.9
2023-06-08 06:00,2023,5,26353.4,있음,21.3,11.0,0.7,20.6,29.0,있음,1.8,9.8,17.8,16.0,4.8
2023-06-08 07:00,2023,5,26420.5,있음,29.8,15.2,0.6,29.3,40.15,있음,1.1,3.5,5.9,4.8,2.9
2023-06-08 08:00,2023,5,26432.6,있음,10.2,5.2,0.2,10.0,13.65,있음,1.0,38.8,76.6,75.7,2.6
2023-06-08 09:00,2023,5,26420.3,있음,29.9,15.3,0.6,29.3,40.35,있음,1.0,3.4,5.8,4.8,2.7
2023-06-08 10:00,2023,5,26379.2,있음,10.1,5.2,0.3,9.8,13.7,있음,0.9,8.0,15.2,14.3,2.3
2023-06-08 11:00,2023,5,26484.5,있음,43.4,23.1,2.7,40.7,61.05,있음,2.9,30.5,58.0,55.1,7.8
2023-06-08 12:00,2023,5,26431.4,있음,47.1,23.7,0.2,46.9,62.55,있음,0.5,38.4,76.2,75.7,1.4
2023-06-08 13:00,2023,5,26449.0,있음,26.5,14.3,2.0,24.4,37.7,있음,0.9,4.9,8.9,7.9,2.5
2023-06-08 14:00,2023,5,26370.0,있음,25.0,12.7,0.4,24.5,33.45,있음,0.0,5.7,11.4,11.3,0.1
2023-06-08 15:00,2023,5,26644.2,있음,19.1,10.2,1.2,17.8,27.05,있음,0.7,4.9,9.1,8.4,1.8
2023-06-08 16:00,2023,5,26695.5,있음,19.9,10.1,0.2,19.7,26.85,있음,2.0,5.8,9.6,7.5,5.4
2023-06-08 17:00,2023,5,26472.3,있음,13.9,7.3,0.7,13.3,19.35,있음,0.5,4.5,8.4,7.9,1.3
2023-06-08 18:00,2023,5,26465.0,있음,16.7,10.1,3.4,13.3,26.65,있음,1.1,34.9,68.6,67.5,3.0
2023-06-08 19:00,2023,5,26539.3,있음,30.4,16.4,2.3,28.1,43.45,있음,5.1,28.8,52.5,47.4,13.5
2023-06-08 20:00,2023,5,26518.1,있음,45.3,26.3,7.3,38.0,69.8,있음,7.1,21.7,36.2,29.1,18.8
2023-06-08 21:00,2023,5,26620.3,있음,15.0,8.8,2.7,12.3,23.55,있음,0.5,12.2,23.9,23.4,1.3
2023-06-08 22:00,2023,5,26566.9,있음,29.7,17.3,5.0,24.7,46.05,있음,4.3,7.7,11.2,6.9,11.3
2023-06-08 23:00,2023,5,26530.9,있음,40.5,21.5,2.5,38.0,57.0,있음,1.7,6.2,10.8,9.1,4.4
2023-06-09 00:00,2023,5,26485.0,있음,5.7,3.7,1.8,3.9,9.9,있음,3.1,30.7,58.2,55.1,8.3
2023-06-09 01:00,2023,5,26435.9,있음,12.9,6.9,0.9,12.1,18.25,있음,0.2,4.6,9.0,8.8,0.5
2023-06-09 02:00,2023,5,26485.6,있음,5.4,3.5,1.6,3.9,9.3,있음,1.4,15.1,28.8,27.3,3.8
2023-06-09 03:00,2023,5,26454.9,있음,35.2,17.8,0.4,34.8,47.1,있음,1.2,17.6,34.0,32.8,3.2
2023-06-09 04:00,2023,5,26463.1,있음,10.1,5.2,0.4,9.6,13.85,있음,0.4,34.2,67.9,67.5,1.1
2023-06-09 05:00,2023,5,26484.0,있음,14.7,7.4,0.2,14.5,19.65,있음,0.8,14.5,28.2,27.3,2.2
2023-06-09 06:00,2023,5,26474.8,있음,26.8,13.8,0.7,26.1,36.45,있음,1.4,5.4,9.4,7.9,3.8
2023-06-09 07:00,2023,5,26478.1,있음,20.4,10.3,0.3,20.1,27.35,있음,0.5,28.1,55.6,55.1,1.4
2023-06-09 08:00,2023,5,26478.4,있음,20.2,10.2,0.2,20.1,27.05,있음,0.6,28.2,55.7,55.1,1.7
2023-06-09 09:00,2023,5,26621.0,있음,14.7,8.6,2.4,12.3,22.85,있음,0.8,12.4,24.1,23.4,2.0
2023-06-09 10:00,2023,5,26627.9,있음,11.3,6.3,1.3,10.0,16.7,있음,1.2,24.6,48.0,46.9,3.1
2023-06-09 11:00,2023,5,26622.5,있음,14.2,8.0,1.9,12.3,21.35,있음,1.3,13.0,24.7,23.4,3.5
2023-06-09 12:00,2023,5,26612.1,있음,18.1,11.9,5.8,12.3,31.75,있음,2.1,5.0,7.9,5.9,5.5
2023-06-09 13:00,2023,5,26669.6,있음,7.1,4.4,1.8,5.3,11.8,있음,1.0,13.4,25.7,24.7,2.7
2023-06-09 14:00,2023,5,26633.8,있음,13.6,7.6,1.6,12.0,20.2,있음,1.0,14.7,28.5,27.5,2.6
2023-06-09 15:00,2023,5,26583.0,있음,35.0,17.5,0.0,34.9,46.55,있음,0.5,7.2,13.9,13.4,1.2
2023-06-09 16:00,2023,5,26445.3,있음,13.0,7.2,1.4,11.7,19.05,있음,1.3,14.1,27.0,25.7,3.4
2023-06-09 17:00,2023,5,26462.6,있음,11.3,5.7,0.1,11.3,15.1,있음,0.2,34.0,67.7,67.5,0.6
2023-06-09 18:00,2023,5,26482.8,있음,15.1,7.9,0.6,14.5,20.85,있음,0.4,14.0,27.7,27.3,1.0
2023-06-09 19:00,2023,5,26447.8,있음,12.1,6.3,0.4,11.7,16.55,있음,0.5,4.5,8.4,7.9,1.3
2023-06-09 20:00,2023,5,26410.4,있음,6.9,3.9,0.9,5.9,10.3,있음,0.7,11.1,21.5,20.8,1.8
2023-06-09 21:00,2023,5,26442.1,있음,17.2,8.9,0.5,16.7,23.45,있음,0.1,12.9,25.8,25.7,0.2
2023-06-09 22:00,2023,5,26465.2,있음,16.6,10.0,3.4,13.3,26.45,있음,0.1,31.2,62.4,62.3,0.2
2023-06-09 23:00,2023,5,26480.8,있음,16.6,8.3,0.1,16.5,22.1,있음,1.5,29.1,56.6,55.1,4.1
2023-06-10 00:00,2023,5,26469.5,있음,6.6,3.7,0.9,5.7,9.9,있음,0.5,4.5,8.5,8.0,1.2
2023-06-10 01:00,2023,5,26413.2,있음,9.2,4.7,0.1,9.1,12.35,있음,0.6,3.3,6.1,5.5,1.5
2023-06-10 02:00,2023,5,26402.3,있음,9.5,4.8,0.1,9.5,12.7,있음,0.2,14.9,29.6,29.4,0.4
2023-06-10 03:00,2023,5,26303.2,있음,30.6,15.3,0.0,30.6,40.35,있음,1.2,21.1,41.0,39.8,3.2
2023-06-10 04:00,2023,5,26307.4,있음,27.2,14.1,1.0,26.3,37.05,있음,2.8,22.7,42.6,39.8,7.4
2023-06-10 05:00,2023,5,25753.3,있음,12.8,7.4,2.0,10.8,19.05,있음,1.5,3.9,6.3,4.9,3.8
2023-06-10 06:00,2023,5,25522.2,있음,43.0,25.1,7.1,35.9,63.95,있음,4.4,33.0,61.7,57.3,11.2
2023-06-10 07:00,2023,5,25528.5,있음,40.5,22.6,4.6,35.9,57.65,있음,6.9,35.5,64.1,57.3,17.5
2023-06-10 08:00,2023,5,25627.1,있음,26.0,19.4,12.9,13.1,49.8,있음,3.7,13.2,22.7,19.0,9.6
2023-06-10 09:00,2023,5,25659.4,있음,13.4,6.8,0.3,13.1,17.5,있음,3.1,36.4,69.7,66.6,7.9
2023-06-10 10:00,2023,5,25631.3,있음,24.3,17.8,11.2,13.1,45.6,있음,0.7,9.3,17.9,17.2,1.7
2023-06-10 11:00,2023,5,25684.5,있음,22.3,12.9,3.5,18.8,33.05,있음,4.4,72.8,141.3,136.9,11.2
2023-06-10 12:00,2023,5,25704.1,있음,19.4,10.1,0.7,18.7,25.9,있음,0.9,5.5,10.0,9.1,2.4
2023-06-10 13:00,2023,5,25610.9,있음,17.7,9.7,1.6,16.1,24.8,있음,17.1,40.9,64.8,47.7,43.7
2023-06-10 14:00,2023,5,25630.7,있음,10.6,5.6,0.6,9.9,14.35,있음,0.4,9.1,17.7,17.2,1.1
2023-06-10 15:00,2023,5,25649.1,있음,17.4,10.8,4.3,13.1,27.8,있음,1.6,19.1,36.6,35.0,4.2
2023-06-10 16:00,2023,5,25627.1,있음,26.7,14.0,1.4,25.4,36.0,있음,3.7,13.2,22.7,19.0,9.6
2023-06-10 17:00,2023,5,25585.3,있음,17.0,8.6,0.2,16.8,21.95,있음,7.1,31.0,54.8,47.8,18.1
2023-06-10 18:00,2023,5,25990.6,있음,57.5,38.8,20.0,37.4,100.75,있음,10.6,36.1,61.6,51.0,27.6
2023-06-10 19:00,2023,5,25567.6,있음,26.8,15.4,4.1,22.6,39.5,있음,0.2,24.1,48.0,47.8,0.4
2023-06-10 20:00,2023,5,25739.6,있음,16.9,9.6,2.3,14.6,24.8,있음,2.5,13.4,24.3,21.8,6.4
2023-06-10 21:00,2023,5,25753.4,있음,12.8,7.4,1.9,10.8,18.95,있음,1.5,3.9,6.4,4.9,3.9
2023-06-10 22:00,2023,5,25747.1,있음,8.9,4.8,0.7,8.1,12.35,있음,5.4,16.3,27.2,21.8,13.9
2023-06-10 23:00,2023,5,25866.5,있음,74.5,53.1,31.6,42.9,137.3,있음,21.2,64.2,107.3,86.1,54.8
2023-06-11 00:00,2023,5,25805.4,있음,21.1,14.0,6.9,14.2,36.1,있음,4.7,22.5,40.3,35.6,12.1
2023-06-11 01:00,2023,5,25748.5,있음,8.3,4.3,0.2,8.1,10.95,있음,0.3,3.0,5.7,5.3,0.9
2023-06-11 02:00,2023,5,25821.2,있음,14.9,7.9,0.8,14.2,20.3,있음,3.7,46.8,89.9,86.2,9.5
2023-06-11 03:00,2023,5,25751.3,있음,26.5,13.9,1.3,25.2,35.85,있음,0.7,3.1,5.6,4.9,1.8
2023-06-11 04:00,2023,5,25710.0,있음,18.7,10.8,2.9,15.8,27.75,있음,3.2,7.8,12.3,9.1,8.3
2023-06-11 05:00,2023,5,25726.4,있음,21.4,11.0,0.6,20.8,28.3,있음,1.5,11.4,21.3,19.8,3.8
2023-06-11 06:00,2023,5,25792.9,있음,22.1,11.3,0.4,21.7,29.1,있음,1.1,7.9,14.7,13.5,2.9
2023-06-11 07:00,2023,5,25778.5,있음,7.1,3.8,0.6,6.5,9.85,있음,1.0,6.2,11.4,10.4,2.6
2023-06-11 08:00,2023,5,25728.6,있음,5.1,2.9,0.6,4.5,7.35,있음,0.5,12.3,24.1,23.5,1.4
2023-06-11 09:00,2023,5,25724.5,있음,22.1,11.7,1.4,20.8,30.2,있음,0.2,8.2,16.2,16.0,0.6
2023-06-11 10:00,2023,5,25694.5,있음,19.2,10.3,1.4,17.8,26.55,있음,3.7,16.1,28.5,24.8,9.6
2023-06-11 11:00,2023,5,25752.3,있음,26.1,13.5,0.9,25.2,34.85,있음,1.1,3.5,5.9,4.9,2.8
2023-06-11 12:00,2023,5,25789.9,있음,11.7,6.0,0.3,11.4,15.5,있음,3.9,10.8,17.6,13.8,10.0
2023-06-11 13:00,2023,5,25744.5,있음,15.0,7.7,0.4,14.6,19.9,있음,0.9,9.8,18.7,17.8,2.3
2023-06-11 14:00,2023,5,25704.4,있음,16.7,8.5,0.4,16.3,21.95,있음,1.1,5.6,10.2,9.1,2.7
2023-06-11 15:00,2023,5,25742.2,있음,15.9,8.6,1.3,14.6,22.2,있음,0.5,3.6,6.6,6.1,1.4
2023-06-11 16:00,2023,5,25741.3,있음,16.3,9.0,1.7,14.6,23.1,있음,0.2,3.2,6.3,6.1,0.5
2023-06-11 17:00,2023,5,25861.4,있음,76.5,55.1,33.6,42.9,142.4,있음,1.3,7.6,13.9,12.6,3.4
2023-06-11 18:00,2023,5,25924.9,있음,51.8,30.4,9.0,42.8,78.9,있음,21.0,29.2,37.5,16.5,54.4
2023-06-11 19:00,2023,5,25975.9,있음,63.2,44.4,25.7,37.5,115.45,있음,1.1,8.2,15.3,14.2,2.8
2023-06-11 20:00,2023,5,26032.1,있음,41.4,22.8,4.1,37.4,59.25,있음,6.6,37.0,67.4,60.8,17.1
2023-06-11 21:00,2023,5,26109.0,있음,34.5,19.6,4.8,29.6,51.3,있음,5.8,16.1,26.4,20.6,15.1
2023-06-11 22:00,2023,5,26040.3,있음,38.3,19.6,0.9,37.4,51.05,있음,2.1,5.8,9.6,7.5,5.4
2023-06-11 23:00,2023,5,25898.9,있음,53.8,32.7,11.6,42.2,84.7,있음,4.0,35.3,66.7,62.7,10.3
2023-06-12 00:00,2023,5,25919.4,있음,45.9,24.8,3.7,42.2,64.2,있음,11.9,43.2,74.5,62.7,30.8
2023-06-12 01:00,2023,5,25925.0,있음,43.7,22.6,1.5,42.2,58.6,있음,10.1,18.6,27.0,16.9,26.2
2023-06-12 02:00,2023,5,25921.0,있음,45.3,24.2,3.0,42.2,62.6,있음,1.2,8.4,15.7,14.5,3.0
2023-06-12 03:00,2023,5,25752.0,있음,26.3,13.6,1.0,25.2,35.15,있음,0.8,5.6,10.5,9.7,2.0
2023-06-12 04:00,2023,5,25771.0,있음,7.0,3.8,0.5,6.5,9.7,있음,1.1,7.3,13.5,12.4,2.9
2023-06-12 05:00,2023,5,25803.2,있음,13.8,7.9,2.1,11.7,20.45,있음,1.1,12.2,23.4,22.3,2.8
2023-06-12 06:00,2023,5,25742.4,있음,28.6,14.7,0.8,27.8,37.85,있음,0.1,9.0,17.9,17.8,0.2
2023-06-12 07:00,2023,5,25832.8,있음,24.5,13.4,2.3,22.2,34.55,있음,8.2,51.3,94.4,86.2,21.1
2023-06-12 08:00,2023,5,25787.6,있음,8.8,4.6,0.3,8.5,11.8,있음,0.5,5.4,10.4,10.0,1.2
2023-06-12 09:00,2023,5,25918.1,있음,12.7,7.7,2.7,10.0,19.9,있음,0.0,7.3,14.5,14.5,0.1
2023-06-12 10:00,2023,5,25956.2,있음,45.9,23.5,1.0,44.9,60.9,있음,0.2,8.6,17.0,16.8,0.5
2023-06-12 11:00,2023,5,25954.9,있음,72.9,36.4,0.0,72.8,94.6,있음,7.7,17.5,27.4,19.7,19.9
2023-06-12 12:00,2023,5,25970.0,있음,50.1,26.1,2.2,47.8,67.9,있음,2.7,28.2,53.8,51.1,7.0
2023-06-12 13:00,2023,5,25913.0,있음,71.3,37.6,3.9,67.4,97.35,있음,5.5,13.9,22.4,16.9,14.2
2023-06-12 14:00,2023,5,25761.5,있음,7.2,5.1,3.0,4.2,13.1,있음,0.0,5.7,11.3,11.3,0.1
2023-06-12 15:00,2023,5,25820.1,있음,12.3,6.5,0.7,11.7,16.75,있음,3.3,46.4,89.5,86.3,8.4
2023-06-12 16:00,2023,5,25816.6,있음,13.7,7.8,2.0,11.7,20.25,있음,1.9,45.0,88.2,86.3,4.9
2023-06-12 17:00,2023,5,25800.9,있음,14.7,8.8,2.9,11.7,22.75,있음,0.2,11.3,22.5,22.3,0.5
2023-06-12 18:00,2023,5,25781.1,있음,22.5,12.0,1.5,20.9,30.9,있음,0.5,7.4,14.2,13.8,1.2
2023-06-12 19:00,2023,5,25826.7,있음,11.5,5.9,0.4,11.1,15.35,있음,2.2,11.2,20.3,18.1,5.6
2023-06-12 20:00,2023,5,25827.1,있음,11.3,5.8,0.2,11.1,14.95,있음,2.3,11.4,20.4,18.1,6.0
2023-06-12 21:00,2023,5,25874.8,있음,28.3,14.6,0.9,27.4,37.65,있음,0.2,6.0,11.8,11.6,0.6
2023-06-12 22:00,2023,5,25933.3,있음,32.7,17.9,3.2,29.5,46.55,있음,0.1,9.8,19.5,19.4,0.3
2023-06-12 23:00,2023,5,25916.4,있음,5.2,2.8,0.3,5.0,7.15,있음,6.8,15.2,23.7,16.9,17.6
2023-06-13 00:00,2023,5,25894.9,있음,12.3,8.1,3.8,8.5,20.9,있음,2.4,33.8,65.1,62.7,6.3
2023-06-13 01:00,2023,5,25872.2,있음,29.3,15.6,1.9,27.4,40.25,있음,0.7,8.9,17.2,16.5,1.7
2023-06-13 02:00,2023,5,25956.1,있음,46.0,23.5,1.0,44.9,61.0,있음,0.2,8.6,17.0,16.8,0.4
2023-06-13 03:00,2023,5,26099.3,있음,38.2,23.4,8.5,29.7,61.0,있음,2.1,12.4,22.7,20.7,5.4
2023-06-13 04:00,2023,5,26060.0,있음,30.9,18.9,6.9,24.0,49.3,있음,2.8,21.3,39.8,37.0,7.2
2023-06-13 05:00,2023,5,26036.4,있음,39.8,21.1,2.4,37.4,54.95,있음,0.6,4.3,8.1,7.5,1.5
2023-06-13 06:00,2023,5,26073.4,있음,25.8,13.8,1.8,24.0,35.9,있음,0.5,132.8,265.2,264.7,1.2
2023-06-13 07:00,2023,5,26080.5,있음,17.1,10.2,3.3,13.8,26.55,있음,1.3,11.0,20.7,19.4,3.4
2023-06-13 08:00,2023,5,26072.9,있음,9.2,5.3,1.3,7.8,13.7,있음,0.3,132.6,265.0,264.7,0.7
2023-06-13 09:00,2023,5,26175.6,있음,8.6,4.9,1.2,7.4,12.85,있음,3.4,63.9,124.4,121.0,9.0
2023-06-13 10:00,2023,5,26126.8,있음,43.8,22.5,1.2,42.6,58.75,있음,2.6,8.9,15.2,12.6,6.8
2023-06-13 11:00,2023,5,26146.4,있음,28.0,14.7,1.5,26.4,38.55,있음,7.3,14.3,21.4,14.1,19.0
2023-06-13 12:00,2023,5,26176.8,있음,8.1,4.5,0.8,7.4,11.65,있음,3.3,15.3,27.2,24.0,8.6
2023-06-13 13:00,2023,5,26089.8,있음,14.9,8.9,2.8,12.1,23.2,있음,1.3,4.9,8.5,7.2,3.5
2023-06-13 14:00,2023,5,26029.1,있음,11.6,6.4,1.2,10.4,16.65,있음,5.4,35.8,66.3,60.9,14.1
2023-06-13 15:00,2023,5,25960.2,있음,34.4,17.7,1.0,33.4,45.95,있음,0.7,6.1,11.5,10.8,1.8
2023-06-30 08:00,2023,5,30764.5,있음,43.4,24.2,4.9,38.5,74.3,있음,0.8,16.4,31.9,31.1,2.5
2023-06-30 09:00,2023,5,30795.8,있음,38.9,25.0,11.1,27.8,77.1,있음,0.8,45.2,89.6,88.7,2.6
2023-06-30 10:00,2023,5,30784.1,있음,15.4,9.8,4.2,11.3,30.15,있음,4.0,26.8,49.6,45.5,12.4
2023-06-30 11:00,2023,5,30819.1,있음,31.3,17.5,3.6,27.8,53.8,있음,0.8,13.0,25.1,24.4,2.4
2023-06-30 12:00,2023,5,30924.5,있음,41.6,23.4,5.2,36.4,72.4,있음,5.2,54.9,104.6,99.4,16.1
2023-06-30 13:00,2023,5,31010.1,있음,73.1,52.1,31.0,42.1,161.45,있음,22.6,41.7,60.8,38.2,70.1
2023-06-30 14:00,2023,5,30108.6,있음,17.1,8.9,0.6,16.4,26.65,있음,0.9,11.8,22.7,21.8,2.6
2023-06-30 15:00,2023,5,30063.7,있음,43.9,23.3,2.7,41.2,70.1,있음,2.2,11.7,21.2,19.0,6.7
2023-06-30 16:00,2023,5,30014.3,있음,17.8,9.4,1.0,16.7,28.2,있음,0.4,8.1,15.9,15.5,1.2
2023-06-30 17:00,2023,5,30413.6,있음,17.5,10.1,2.7,14.8,30.7,있음,3.6,7.3,11.0,7.4,11.1
2023-06-30 18:00,2023,5,30465.8,있음,19.0,12.3,5.5,13.4,37.35,있음,0.6,17.2,33.8,33.3,1.8
2023-06-30 19:00,2023,5,30353.3,있음,10.3,5.4,0.6,9.8,16.5,있음,0.6,5.8,11.0,10.3,1.9
2023-06-30 20:00,2023,5,30377.6,있음,20.2,10.1,0.0,20.1,30.7,있음,0.5,8.7,16.9,16.3,1.6
2023-06-30 21:00,2023,5,30396.2,있음,14.4,7.8,1.3,13.2,23.8,있음,0.9,6.4,11.9,11.1,2.6
2023-06-30 22:00,2023,5,30467.8,있음,18.3,11.6,4.9,13.4,35.35,있음,1.2,17.9,34.5,33.2,3.8
2023-06-30 23:00,2023,5,30469.6,있음,16.5,9.8,3.1,13.5,29.9,있음,1.8,18.5,35.1,33.2,5.6
2023-07-01 00:00,2023,5,30470.6,있음,16.2,9.5,2.8,13.5,28.9,있음,0.3,4.6,8.8,8.5,1.0
2023-07-01 01:00,2023,5,30456.7,있음,21.9,12.0,2.0,19.9,36.5,있음,2.1,6.9,11.7,9.7,6.3
2023-07-01 02:00,2023,5,30442.5,있음,4.0,2.2,0.5,3.5,6.8,있음,0.1,12.4,24.7,24.6,0.2
2023-07-01 03:00,2023,5,30415.0,있음,17.0,9.6,2.2,14.8,29.3,있음,0.8,10.1,19.5,18.7,2.3
2023-07-01 04:00,2023,5,30407.3,있음,7.6,4.6,1.5,6.1,13.95,있음,0.7,22.1,43.5,42.8,2.2
2023-07-01 05:00,2023,5,30381.5,있음,14.3,7.2,0.1,14.2,21.8,있음,0.0,5.2,10.4,10.3,0.1
2023-07-01 06:00,2023,5,30412.5,있음,9.9,5.0,0.1,9.9,15.2,있음,2.4,23.8,45.2,42.8,7.4
2023-07-01 07:00,2023,5,30443.0,있음,3.8,2.1,0.3,3.5,6.3,있음,0.2,12.5,24.8,24.6,0.7
2023-07-01 08:00,2023,5,30450.6,있음,30.1,15.1,0.1,30.0,46.05,있음,0.1,4.9,9.7,9.7,0.2
2023-07-01 09:00,2023,5,30426.3,있음,10.4,5.4,0.4,10.0,16.45,있음,0.3,12.7,25.1,24.8,0.9
2023-07-01 10:00,2023,5,30436.3,있음,11.0,5.7,0.4,10.7,17.35,있음,1.4,32.4,63.4,62.0,4.3
2023-07-01 11:00,2023,5,30465.4,있음,11.4,5.7,0.1,11.2,17.5,있음,0.5,17.1,33.7,33.3,1.4
2023-07-01 12:00,2023,5,30503.4,있음,53.7,27.1,0.5,53.2,82.75,있음,1.4,18.5,35.5,34.1,4.4
2023-07-01 13:00,2023,5,30572.8,있음,29.1,14.7,0.2,28.9,44.85,있음,0.9,22.0,43.1,42.2,2.8
2023-07-01 14:00,2023,5,30546.4,있음,21.3,11.2,1.0,20.3,34.15,있음,3.8,11.1,18.5,14.7,11.5
2023-07-01 15:00,2023,5,30608.0,있음,12.1,6.4,0.7,11.4,19.5,있음,0.5,6.9,13.3,12.8,1.5
2023-07-01 16:00,2023,5,30565.5,있음,31.2,16.1,0.9,30.3,49.1,있음,0.2,5.8,11.4,11.3,0.5
2023-07-01 17:00,2023,5,30555.9,있음,87.1,43.6,0.0,87.1,133.1,있음,0.1,3.6,7.2,7.2,0.2
2023-07-01 18:00,2023,5,30572.2,있음,12.0,6.1,0.1,11.9,18.55,있음,0.7,21.8,42.9,42.2,2.2
2023-07-01 19:00,2023,5,30607.8,있음,12.2,6.4,0.7,11.4,19.7,있음,0.4,6.8,13.2,12.8,1.3
2023-07-18 04:00,2023,5,30070.3,있음,41.7,21.1,0.5,41.2,63.5,있음,0.1,6.1,12.0,11.9,0.4
2023-07-18 05:00,2023,5,30102.0,있음,7.9,4.0,0.2,7.7,12.15,있음,0.7,11.4,22.2,21.6,2.0
2023-07-18 06:00,2023,5,30045.0,있음,41.7,21.0,0.4,41.3,63.2,있음,0.9,40.5,80.0,79.1,2.7
2023-07-18 07:00,2023,5,29962.1,있음,8.8,6.1,3.3,5.4,18.15,있음,3.2,16.6,29.9,26.7,9.7
2023-07-18 08:00,2023,5,29957.9,있음,10.2,7.5,4.7,5.4,22.35,있음,1.8,15.2,28.5,26.7,5.5
2023-07-18 09:00,2023,5,30013.7,있음,18.0,9.6,1.2,16.7,28.8,있음,0.2,7.9,15.7,15.5,0.6
2023-07-18 10:00,2023,5,29945.1,있음,45.0,23.4,1.8,43.2,70.15,있음,0.3,14.6,29.0,28.6,1.0
2023-07-18 11:00,2023,5,29990.8,있음,10.3,6.0,1.6,8.7,17.9,있음,3.4,8.5,13.6,10.2,10.2
2023-07-18 12:00,2023,5,29883.2,있음,70.7,36.8,2.8,67.9,109.95,있음,4.1,17.3,30.5,26.4,12.4
2023-07-18 13:00,2023,5,29792.7,있음,52.8,27.4,2.0,50.8,81.6,있음,7.3,27.2,47.2,40.0,21.6
2023-07-18 14:00,2023,5,29848.4,있음,82.5,48.5,14.5,68.0,144.75,있음,6.8,23.4,39.9,33.1,20.3
2023-07-18 15:00,2023,5,29901.3,있음,25.7,16.1,6.5,19.2,48.2,있음,0.0,2.2,4.4,4.4,0.1
2023-07-18 16:00,2023,5,29900.1,있음,27.8,16.4,5.0,22.8,49.05,있음,0.0,66.9,133.8,133.7,0.1
2023-07-18 17:00,2023,5,29695.5,있음,108.7,64.7,20.7,88.0,192.15,있음,36.2,45.2,54.2,17.9,107.6
2023-07-18 18:00,2023,5,29808.0,있음,16.2,8.3,0.3,16.0,24.6,있음,3.6,27.1,50.6,47.0,10.7
2023-07-18 19:00,2023,5,29876.9,있음,72.9,38.9,5.0,67.9,116.25,있음,2.0,10.1,18.1,16.1,6.0
2023-07-18 20:00,2023,5,29730.4,있음,96.8,52.9,8.9,87.9,157.25,있음,47.9,56.9,65.9,17.9,142.5
2023-07-18 21:00,2023,5,29769.0,있음,60.8,35.4,9.9,50.9,105.3,있음,9.1,19.8,30.6,21.5,27.0
2023-07-18 22:00,2023,5,29794.0,있음,52.4,27.0,1.5,50.8,80.3,있음,7.7,27.7,47.7,40.0,22.9
2023-07-18 23:00,2023,5,29804.1,있음,17.5,9.6,1.6,16.0,28.5,있음,2.3,25.8,49.3,47.0,6.8
2023-07-19 00:00,2023,5,29845.8,있음,24.9,13.6,2.3,22.5,40.55,있음,3.0,76.2,149.4,146.4,8.9
2023-07-19 01:00,2023,5,30017.4,있음,31.2,15.8,0.3,31.0,47.3,있음,1.4,9.2,16.9,15.5,4.3
2023-07-19 02:00,2023,5,29999.0,있음,21.3,10.8,0.3,21.0,32.45,있음,0.5,6.8,13.2,12.7,1.5
2023-07-19 03:00,2023,5,30020.0,있음,22.3,11.2,0.1,22.2,33.65,있음,0.1,18.7,37.2,37.1,0.4
2023-07-19 04:00,2023,5,30052.4,있음,82.2,41.6,1.0,81.2,125.05,있음,0.9,22.5,44.1,43.3,2.6
2023-07-19 05:00,2023,5,30085.2,있음,6.6,3.3,0.0,6.6,10.0,있음,1.3,8.9,16.5,15.1,4.0
2023-07-19 06:00,2023,5,30095.0,있음,17.1,9.0,0.9,16.2,27.15,있음,0.3,17.2,34.1,33.8,0.9
2023-07-19 07:00,2023,5,30037.5,있음,10.3,5.2,0.1,10.2,15.55,있음,0.8,10.0,19.1,18.4,2.3
2023-07-19 08:00,2023,5,29988.4,있음,12.2,6.2,0.1,12.0,18.45,있음,2.6,7.7,12.8,10.2,7.8
2023-07-19 09:00,2023,5,29893.8,있음,13.7,7.2,0.6,13.1,21.45,있음,1.2,14.3,27.4,26.1,3.7
2023-07-19 10:00,2023,5,29997.4,있음,21.8,11.4,0.9,21.0,34.05,있음,3.0,11.4,19.8,16.8,8.9
2023-07-19 11:00,2023,5,29978.9,있음,15.4,7.9,0.4,15.0,23.6,있음,0.5,4.6,8.8,8.3,1.4
2023-07-19 12:00,2023,5,29996.9,있음,22.0,11.5,1.0,21.0,34.55,있음,2.8,11.2,19.6,16.8,8.4
2023-07-19 13:00,2023,5,29942.9,있음,45.8,24.2,2.6,43.2,72.35,있음,2.5,14.3,26.1,23.6,7.6
2023-07-19 14:00,2023,5,30015.0,있음,17.5,9.2,0.8,16.7,27.5,있음,0.6,8.4,16.1,15.5,1.9
2023-07-19 15:00,2023,5,29819.1,있음,35.3,21.5,7.7,27.7,64.15,있음,2.4,19.2,36.1,33.7,7.2
2023-07-19 16:00,2023,5,29949.5,있음,43.5,22.0,0.4,43.2,65.75,있음,1.4,18.6,35.9,34.6,4.1
2023-07-19 17:00,2023,5,29883.7,있음,70.6,36.6,2.7,67.9,109.45,있음,4.3,12.3,20.4,16.1,12.8
2023-07-19 18:00,2023,5,29989.7,있음,10.7,6.3,2.0,8.7,19.0,있음,0.4,8.8,17.2,16.8,1.2
2023-07-19 19:00,2023,5,30081.6,있음,10.2,5.2,0.1,10.1,15.55,있음,0.1,7.7,15.3,15.1,0.4
